well_id,field_label,campaign_year,x,y,screen_elev_m,head_m,head_minus_screen,elevation_srtm_m,landcover_code,landcover_class,clay_pct,sand_pct,silt_pct,texture_class,P_year_of_survey_mm,P_cumul_1yr_mm,P_anomaly_1yr_pct,P_cumul_3yr_mm,P_anomaly_3yr_pct,P_cumul_5yr_mm,P_anomaly_5yr_pct,depth_to_water_approx_m,is_cropland,qc_flag_head_below_screen
HYN-2022-037,P75,2022,649084.8239,3869639.306,355.0829988,373.1,18.01700120000004,391.0,40,Cropland,,,,Unknown,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,17.899999999999977,1,0
HYN-2022-038,P136,2022,650979.3432,3869664.27,364.7,369.7,5.0,407.0,10,Tree cover,30.0,41.3,28.7,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,37.30000000000001,0,0
HYN-2022-039,P137,2022,650801.4297,3869682.361,364.5484427,372.5,7.95155729999999,402.0,40,Cropland,30.0,41.3,28.7,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,29.5,1,0
HYN-2022-040,P134,2022,650489.7559,3869731.669,356.8821642,370.6,13.717835800000046,414.0,40,Cropland,31.1,42.3,26.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,43.39999999999998,1,0
HYN-2022-041,P77,2022,649084.5138,3869786.606,346.6324693,372.0,25.36753069999997,389.0,40,Cropland,30.9,42.2,27.0,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,17.0,1,0
HYN-2022-042,P76,2022,649010.9102,3869975.441,340.9873937,365.1,24.11260630000004,382.0,40,Cropland,28.7,39.8,31.4,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,16.899999999999977,1,0
HYN-2022-043,P135,2022,650461.6666,3870041.183,356.8,361.8,5.0,400.0,40,Cropland,30.5,42.8,26.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,38.19999999999999,1,0
HYN-2022-044,P111,2022,650405.3052,3870057.75,356.4688943,362.8,6.331105700000023,399.0,40,Cropland,30.5,42.8,26.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,36.19999999999999,1,0
HYN-2022-045,P132,2022,647207.4442,3870087.445,335.891391,352.6,16.708609000000024,373.0,40,Cropland,28.7,40.1,31.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,20.399999999999977,1,0
HYN-2022-046,P133,2022,647480.8072,3870108.548,337.4509728,353.8,16.349027200000023,375.0,40,Cropland,28.0,40.2,31.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,21.19999999999999,1,0
HYN-2022-047,P79,2022,648150.2804,3870486.352,327.3664477,334.4,7.033552299999997,370.0,20,Shrubland,28.6,41.6,29.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,35.60000000000002,0,0
HYN-2022-048,P117,2022,650063.4864,3870506.229,335.2468986,336.4,1.1531013999999686,375.0,10,Tree cover,29.3,40.7,30.0,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,38.60000000000002,0,0
HYN-2022-049,P114,2022,650403.811,3870626.909,338.0,343.0,5.0,381.0,10,Tree cover,30.4,42.9,26.7,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,38.0,0,0
HYN-2022-050,P113,2022,650404.2562,3870630.609,337.7,342.7,5.0,381.0,10,Tree cover,30.4,42.9,26.7,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,38.30000000000001,0,0
HYN-2022-051,P78,2022,648365.1666,3870644.509,327.7921952,334.0,6.207804800000019,369.0,40,Cropland,28.8,41.0,30.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,35.0,1,0
HYN-2022-052,P80,2022,647960.3037,3870716.307,329.4,334.4,5.0,366.0,10,Tree cover,28.4,41.0,30.5,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,31.600000000000023,0,0
HYN-2022-053,P112,2022,650881.2748,3870725.085,330.154749,346.0,15.84525100000002,372.0,40,Cropland,30.4,44.1,25.5,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,26.0,1,0
HYN-2022-054,P22,2022,648300.3273,3870930.755,331.0,341.0,10.0,359.0,40,Cropland,29.7,40.5,29.7,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,18.0,1,0
HYN-2022-055,P115,2022,650402.1862,3871018.247,327.9772233,340.0,12.022776700000009,361.0,40,Cropland,29.0,44.2,26.7,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,21.0,1,0
HYN-2022-056,P116,2022,650164.0536,3871128.66,327.2568769,338.7,11.44312309999998,364.0,40,Cropland,29.6,43.8,26.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,25.30000000000001,1,0
HYN-2022-057,P161,2022,649318.7256,3871235.099,317.9010531,335.9,17.998946899999964,358.0,40,Cropland,29.4,43.1,27.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,22.100000000000023,1,0
HYN-2022-058,P145,2022,648988.7671,3871605.854,315.5430248,334.35,18.80697520000001,355.0,10,Tree cover,29.6,43.1,27.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,20.649999999999977,0,0
HYN-2022-059,P83,2022,648537.4272,3871682.962,317.8487081,329.4,11.551291899999969,348.0,40,Cropland,29.9,43.0,27.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,18.600000000000023,1,0
HYN-2022-060,P82,2022,648747.2014,3872129.493,315.6502536,323.8,8.149746400000026,343.0,40,Cropland,29.8,43.1,27.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,19.19999999999999,1,0
HYN-2022-061,P81,2022,648538.4319,3872260.794,318.3522193,323.9,5.547780699999976,342.0,30,Grassland,30.4,43.0,26.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,18.100000000000023,0,0
HYN-2022-062,P15,2022,648774.615,3872584.119,322.0,332.0,10.0,335.0,40,Cropland,29.6,43.5,26.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,3.0,1,0
HYN-2022-063,P94,2022,647644.697,3872954.394,311.1769429,315.5,4.323057100000028,335.0,50,Built-up,28.8,42.4,28.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,19.5,0,0
HYN-2022-064,P147,2022,649961.7203,3873782.381,299.0,304.0,5.0,316.0,40,Cropland,28.9,41.8,29.4,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,12.0,1,0
HYN-2022-065,P146,2022,650020.8067,3873839.517,298.1,303.1,5.0,314.0,10,Tree cover,28.9,41.8,29.3,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,10.899999999999977,0,0
HYN-2022-066,P17,2022,649080.2966,3873908.714,308.0,318.0,10.0,318.0,10,Tree cover,27.1,40.8,32.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,0.0,0,0
HYN-2022-067,P153,2022,649377.5761,3873932.588,295.8028911,304.3,8.4971089,317.0,40,Cropland,28.0,41.1,30.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,12.699999999999989,1,0
HYN-2022-068,P152,2022,649436.0259,3874025.763,297.3,302.3,5.0,316.0,40,Cropland,28.0,41.1,30.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,13.699999999999989,1,0
HYN-2022-069,P148,2022,650287.3806,3874464.602,290.3633953,292.5,2.136604700000021,306.0,40,Cropland,28.7,39.7,31.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,13.5,1,0
HYN-2022-070,P18,2022,648889.2135,3874484.718,306.0,316.0,10.0,315.0,10,Tree cover,25.6,40.8,33.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,-1.0,0,0
HYN-2022-071,P12,2022,649138.7989,3874488.46,299.0,309.0,10.0,313.0,40,Cropland,24.9,40.9,34.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,4.0,1,0
HYN-2022-072,P151,2022,649920.8467,3874513.869,293.1,298.1,5.0,308.0,10,Tree cover,28.4,40.9,30.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,9.899999999999977,0,0
HYN-2022-073,P154,2022,649513.9334,3874523.914,292.8443957,300.0,7.155604299999993,311.0,30,Grassland,25.4,40.8,33.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,11.0,0,0
HYN-2022-074,P150,2022,649934.9855,3874545.857,292.293418,294.6,2.3065820000000485,305.0,40,Cropland,28.4,40.9,30.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,10.399999999999977,1,0
HYN-2022-075,P1,2022,649202.841,3874618.653,298.0,308.0,10.0,311.0,40,Cropland,24.9,40.9,34.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,3.0,1,0
HYN-2022-076,P2,2022,649070.9548,3874662.133,299.0,309.0,10.0,311.0,40,Cropland,25.6,40.8,33.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,2.0,1,0
HYN-2022-077,P159,2022,649710.677,3874668.538,288.4863837,297.7,9.213616300000012,309.0,40,Cropland,27.7,40.5,31.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,11.300000000000011,1,0
HYN-2022-078,P160,2022,649360.0114,3874695.916,293.018415,299.4,6.381584999999973,308.0,40,Cropland,26.4,40.7,32.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,8.600000000000023,1,0
HYN-2022-079,P149,2022,650107.7485,3874698.7,288.2139597,293.7,5.486040300000013,306.0,40,Cropland,28.5,40.2,31.3,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,12.300000000000011,1,0
HYN-2022-080,P11,2022,649633.0457,3874723.768,297.0,307.0,10.0,308.0,40,Cropland,27.9,41.0,31.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,1.0,1,0
HYN-2022-081,P158,2022,649794.4906,3874789.896,288.4863837,297.1,8.613616300000047,306.0,30,Grassland,27.8,41.1,31.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,8.899999999999977,0,0
HYN-2022-082,P3,2022,649158.8378,3874900.136,296.0,306.0,10.0,308.0,10,Tree cover,25.2,40.9,33.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,2.0,0,0
HYN-2022-083,P4,2022,649372.9632,3874950.382,294.0,304.0,10.0,309.0,30,Grassland,26.4,40.7,32.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,5.0,0,0
HYN-2022-084,P19,2022,649361.7475,3874985.828,294.0,304.0,10.0,310.0,10,Tree cover,26.6,39.4,34.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,6.0,0,0
HYN-2022-085,P155,2022,650026.9862,3875033.776,278.9269174,293.2,14.27308260000001,303.0,40,Cropland,28.3,39.1,32.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,9.800000000000011,1,0
HYN-2022-086,P5,2022,649274.7104,3875115.286,293.0,303.0,10.0,306.0,40,Cropland,27.1,39.7,33.2,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,3.0,1,0
HYN-2022-087,P20,2022,649313.6588,3875147.566,292.0,302.0,10.0,304.0,40,Cropland,26.6,39.4,34.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,2.0,1,0
HYN-2022-088,P21,2022,649268.3116,3875362.408,293.0,303.0,10.0,301.0,40,Cropland,26.6,39.6,33.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,-2.0,1,0
HYN-2022-089,P6,2022,649241.5725,3875377.253,292.0,302.0,10.0,301.0,40,Cropland,26.6,39.6,33.8,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,-1.0,1,0
HYN-2022-090,P10,2022,649717.8758,3875390.458,288.0,298.0,10.0,302.0,20,Shrubland,27.4,38.8,33.9,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,4.0,0,0
HYN-2022-091,P7,2022,649273.6057,3875777.925,298.0,308.0,10.0,298.0,40,Cropland,26.9,39.7,33.4,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,-10.0,1,0
HYN-2022-092,P156,2022,650434.8182,3875792.183,275.6751567,284.0,8.324843299999998,295.0,50,Built-up,27.9,40.7,31.4,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,11.0,0,0
HYN-2022-093,P8,2022,650435.9599,3876209.525,275.0,285.0,10.0,290.0,10,Tree cover,29.6,38.2,32.1,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,5.0,0,0
HYN-2022-094,P9,2022,650627.6476,3876606.772,271.0,281.0,10.0,289.0,40,Cropland,29.2,38.2,32.5,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,8.0,1,0
HYN-2022-095,P157,2022,650229.1248,3877802.569,255.5285134,266.0,10.471486599999992,276.0,40,Cropland,28.2,37.2,34.6,Loamy,240.2,240.2,-22.796811299681,703.3,-24.65028779775972,1306.1,-16.040728758129344,10.0,1,0
