Layer 1
X	Y	Z	Head	
647976.25	3870631.75	338.165009	337.759766	
648280.281	3870631.75	335.37001	336.999817	
648584.344	3870631.75	335.805008	336.657318	
648888.375	3870631.75	337.75	338.421204	
649192.406	3870631.75	339.630005	338.799957	
649496.469	3870631.75	343.660004	344.425995	
649800.5	3870631.75	345.940002	347.800751	
650104.531	3870631.75	346.640015	349.101105	
650408.594	3870631.75	347.459991	347.763153	
650712.625	3870631.75	347.459991	347.878845	
651016.656	3870631.75	348.149994	346.443329	
651320.719	3870631.75	349.98999	347.370911	
651624.75	3870631.75	349.51001	342	
651928.875	3870631.75	355.959991	1.00000002E30	
646152.031	3870253.25	397.549988	1.00000002E30	
646456.063	3870253.25	384.190002	1.00000002E30	
646760.094	3870253.25	356.26001	348	
647064.156	3870253.25	353.269989	352.281738	
647368.188	3870253.25	350.160004	350.539459	
647672.219	3870253.25	345.380005	348.675171	
647976.25	3870253.25	342.244995	345.958466	
648280.281	3870253.25	341.134995	343.023987	
648584.344	3870253.25	342.915009	342.145721	
648888.375	3870253.25	345.600006	346.189178	
649192.406	3870253.25	348.339996	352.832306	
649496.469	3870253.25	354.390015	359.747955	
649800.5	3870253.25	358.109985	361.07016	
650104.531	3870253.25	360.660004	358.743774	
650408.594	3870253.25	360.190002	356.553253	
650712.625	3870253.25	359.98999	357.098846	
651016.656	3870253.25	358.119995	357.260284	
651320.719	3870253.25	357.079987	358.237152	
651624.75	3870253.25	356.029999	354.387573	
651928.875	3870253.25	355.170013	348	
646152.031	3869874.63	407.859985	1.00000002E30	
646456.063	3869874.63	397.089996	1.00000002E30	
646760.094	3869874.63	361.230011	353	
647064.156	3869874.63	357.600006	354.249878	
647368.188	3869874.63	354.809998	355.033966	
647672.219	3869874.63	352.709991	353.951874	
647976.25	3869874.63	350.719986	353.009705	
648280.281	3869874.63	350.604996	352.799805	
648584.344	3869874.63	352.384995	353.35379	
648888.375	3869874.63	354	358.716644	
649192.406	3869874.63	359.279999	364.036896	
649496.469	3869874.63	366.350006	365.984894	
649800.5	3869874.63	372.890015	371.23819	
650104.531	3869874.63	374.950012	371.888458	
650408.594	3869874.63	372.220001	368.926086	
650712.625	3869874.63	369.410004	365.452148	
651016.656	3869874.63	367.059998	362.363739	
651320.719	3869874.63	365.799988	358.724426	
651624.75	3869874.63	362.850006	361.075989	
651928.875	3869874.63	363.660004	354	
646152.031	3869496	412	1.00000002E30	
646456.063	3869496	397.410004	1.00000002E30	
646760.094	3869496	366.190002	358	
647064.156	3869496	363.450012	360.108795	
647368.188	3869496	360.100006	359.980865	
647672.219	3869496	358.070007	359.750336	
647976.25	3869496	359.490005	359.854645	
648280.281	3869496	359.809998	360.309235	
648584.344	3869496	361.854996	363.329041	
648888.375	3869496	364.604996	367.681854	
649192.406	3869496	367.519989	370.852112	
649496.469	3869496	375.01001	376.667969	
649800.5	3869496	381.48999	383.314178	
650104.531	3869496	384.200012	385.430664	
650408.594	3869496	383.959991	381.362793	
650712.625	3869496	377.959991	374.38147	
651016.656	3869496	374.720001	371.812286	
651320.719	3869496	371.170013	367.197327	
651624.75	3869496	369.869995	367.389313	
651928.875	3869496	369.059998	361	
646152.031	3869117.5	407.380005	1.00000002E30	
646456.063	3869117.5	373.220001	365	
646760.094	3869117.5	369.579987	369.759766	
647064.156	3869117.5	367.98999	367.367798	
647368.188	3869117.5	365.980011	365.407104	
647672.219	3869117.5	364.315002	365.251648	
647976.25	3869117.5	364.414993	365.813538	
648280.281	3869117.5	365.815002	367.289276	
648584.344	3869117.5	367.925003	372.568329	
648888.375	3869117.5	372.50499	376.48056	
649192.406	3869117.5	375.799988	379.828888	
649496.469	3869117.5	383.559998	384.198029	
649800.5	3869117.5	389.119995	390.819489	
650104.531	3869117.5	394.480011	394.499878	
650408.594	3869117.5	388.679993	390.539276	
650712.625	3869117.5	385.350006	383.211731	
651016.656	3869117.5	381.480011	380.449066	
651320.719	3869117.5	429.26001	373.379211	
651624.75	3869117.5	377.100006	368.003296	
651928.875	3869117.5	375.730011	367	
646152.031	3868739	397.570007	1.00000002E30	
646456.063	3868739	379.429993	371	
646760.094	3868739	375.679993	373.868195	
647064.156	3868739	373.48999	372.687347	
647368.188	3868739	371.339996	370.524872	
647672.219	3868739	370.330002	370.080017	
647976.25	3868739	369.775009	369.073456	
648280.281	3868739	371.240005	374.175568	
648584.344	3868739	374.514999	380.186584	
648888.375	3868739	379.714996	384.134796	
649192.406	3868739	385.670013	387.293945	
649496.469	3868739	391.029999	390.204681	
649800.5	3868739	396.029999	395.031647	
650104.531	3868739	399.440002	397.398041	
650408.594	3868739	398.140015	396.17334	
650712.625	3868739	395.820007	392.191193	
651016.656	3868739	392.26001	389.622406	
651320.719	3868739	389.5	387.254272	
651624.75	3868739	385.829987	380.023041	
651928.875	3868739	382.839996	374	
646152.031	3868360.5	386.799988	379	
646456.063	3868360.5	383.549988	380.268311	
646760.094	3868360.5	380.399994	378.411041	
647064.156	3868360.5	377.73999	376.867126	
647368.188	3868360.5	375.375	375.472504	
647672.219	3868360.5	374.565002	374.084534	
647976.25	3868360.5	375.785004	376.963379	
648280.281	3868360.5	377.845001	383.423218	
648584.344	3868360.5	382.154999	388.08609	
648888.375	3868360.5	388.894989	392.03775	
649192.406	3868360.5	396.660004	395.653015	
649496.469	3868360.5	403.420013	403.669647	
649800.5	3868360.5	407.089996	410.286346	
650104.531	3868360.5	410.609985	413.06546	
650408.594	3868360.5	411.23999	411.475739	
650712.625	3868360.5	408.179993	408.750824	
651016.656	3868360.5	405.950012	405.428497	
651320.719	3868360.5	401.369995	401.000275	
651624.75	3868360.5	394.619995	392.170135	
651928.875	3868360.5	390.700012	380	
646152.031	3867981.88	391.98999	385	
646456.063	3867981.88	387.709991	383.721466	
646760.094	3867981.88	384.809998	381.873108	
647064.156	3867981.88	381.23999	379.521759	
647368.188	3867981.88	379.304993	378.992065	
647672.219	3867981.88	380.595001	380.495941	
647976.25	3867981.88	382.940002	385.790527	
648280.281	3867981.88	386.600006	390.55249	
648584.344	3867981.88	391.095001	395.369659	
648888.375	3867981.88	398.214996	400.532471	
649192.406	3867981.88	408.170013	407.290253	
649496.469	3867981.88	414.410004	416.053619	
649800.5	3867981.88	419.230011	421.531769	
650104.531	3867981.88	422.75	424.639862	
650408.594	3867981.88	424.309998	427.136871	
650712.625	3867981.88	423	425.221405	
651016.656	3867981.88	421.540009	421.273438	
651320.719	3867981.88	413.540009	415.25235	
651624.75	3867981.88	405.440002	407.651062	
651928.875	3867981.88	398.049988	387	
646152.031	3867603.25	391.670013	388	
646456.063	3867603.25	390.350006	386.977203	
646760.094	3867603.25	388.440002	384.706818	
647064.156	3867603.25	385.039993	383.310822	
647368.188	3867603.25	385.580002	382.909393	
647672.219	3867603.25	387.009995	386.083832	
647976.25	3867603.25	391.119995	390.944397	
648280.281	3867603.25	396.089996	396.131836	
648584.344	3867603.25	400.975006	401.897919	
648888.375	3867603.25	408.335007	408.530518	
649192.406	3867603.25	416.130005	415.415833	
649496.469	3867603.25	423.029999	422.102295	
649800.5	3867603.25	427.179993	427.0979	
650104.531	3867603.25	430.790009	431.02713	
650408.594	3867603.25	432.829987	434.279297	
650712.625	3867603.25	433.890015	434.998627	
651016.656	3867603.25	430.480011	430.034088	
651320.719	3867603.25	421.410004	421.673492	
651624.75	3867603.25	410.570007	415.218964	
651928.875	3867603.25	402.519989	395	
646152.031	3867287	395.350006	392	
646456.063	3867287	392.529999	389.973541	
646760.094	3867287	390.559998	386.979553	
647064.156	3867287	388.490005	385.987488	
647368.188	3867287	388.455002	386.954681	
647672.219	3867287	391.924988	388.017426	
647976.25	3867287	396.285004	392.017853	
648280.281	3867287	401.770004	398.002625	
648584.344	3867287	410.275009	405.005066	
648888.375	3867287	416.729996	412.995148	
649192.406	3867287	423.26001	419.98526	
649496.469	3867287	429.019989	426.954437	
649800.5	3867287	432.850006	430.979034	
650104.531	3867287	436.709991	434.960785	
650408.594	3867287	438.200012	436.959198	
650712.625	3867287	438.359985	435.951965	
651016.656	3867287	433.190002	429.004242	
651320.719	3867287	425.269989	417.032806	
651624.75	3867287	414.420013	406.064697	
651928.875	3867287	406.299988	400	
