Layer 1
X	Y	Z	Head	
650104.531	3871010.25	337.390015	356.723663	
650408.594	3871010.25	338.470001	356.839539	
650712.625	3871010.25	340.920013	355.640198	
651016.656	3871010.25	336.200012	352.613525	
651320.719	3871010.25	334.220001	349.678375	
651624.75	3871010.25	342.170013	335.015991	
651928.875	3871010.25	330.209991	1.00000002E30	
646152.031	3870631.75	385.320007	1.00000002E30	
646456.063	3870631.75	373.970001	1.00000002E30	
646760.094	3870631.75	362.269989	1.00000002E30	
647064.156	3870631.75	347.209991	340.019012	
647368.188	3870631.75	343.209991	355.312286	
647672.219	3870631.75	340.75	352.330231	
647976.25	3870631.75	338.165009	351.014038	
648280.281	3870631.75	335.37001	351.18219	
648584.344	3870631.75	335.805008	352.381836	
648888.375	3870631.75	337.75	354.330963	
649192.406	3870631.75	339.630005	356.643463	
649496.469	3870631.75	343.660004	359.012024	
649800.5	3870631.75	345.940002	360.989136	
650104.531	3870631.75	346.640015	362.330658	
650408.594	3870631.75	347.459991	362.573639	
650712.625	3870631.75	347.459991	361.445038	
651016.656	3870631.75	343.649994	358.499359	
651320.719	3870631.75	342.48999	353.524292	
651624.75	3870631.75	349.51001	342.019012	
651928.875	3870631.75	355.959991	1.00000002E30	
646152.031	3870253.25	397.549988	1.00000002E30	
646456.063	3870253.25	384.190002	1.00000002E30	
646760.094	3870253.25	356.26001	348.019012	
647064.156	3870253.25	348.769989	361.421387	
647368.188	3870253.25	348.160004	357.138885	
647672.219	3870253.25	345.380005	354.7565	
647976.25	3870253.25	342.244995	354.048767	
648280.281	3870253.25	341.134995	354.805359	
648584.344	3870253.25	342.915009	356.540131	
648888.375	3870253.25	345.600006	358.962921	
649192.406	3870253.25	348.339996	361.694458	
649496.469	3870253.25	354.390015	364.415436	
649800.5	3870253.25	358.109985	366.719086	
650104.531	3870253.25	360.660004	368.263153	
650408.594	3870253.25	360.190002	368.628296	
650712.625	3870253.25	359.98999	367.495758	
651016.656	3870253.25	358.119995	364.511871	
651320.719	3870253.25	350.579987	361.31015	
651624.75	3870253.25	346.029999	351.882782	
651928.875	3870253.25	355.170013	348.015991	
646152.031	3869874.63	407.859985	1.00000002E30	
646456.063	3869874.63	397.089996	1.00000002E30	
646760.094	3869874.63	361.230011	353.019012	
647064.156	3869874.63	353.600006	362.246735	
647368.188	3869874.63	354.809998	359.149963	
647672.219	3869874.63	352.709991	357.423889	
647976.25	3869874.63	350.719986	357.414001	
648280.281	3869874.63	350.604996	358.828949	
648584.344	3869874.63	352.384995	361.098206	
648888.375	3869874.63	354	363.976501	
649192.406	3869874.63	359.279999	367.274109	
649496.469	3869874.63	366.350006	370.150177	
649800.5	3869874.63	372.890015	372.711029	
650104.531	3869874.63	374.950012	374.463135	
650408.594	3869874.63	372.220001	375.020233	
650712.625	3869874.63	369.410004	374.03421	
651016.656	3869874.63	367.059998	370.926544	
651320.719	3869874.63	359.799988	364.72522	
651624.75	3869874.63	352.850006	358.025391	
651928.875	3869874.63	363.660004	354.019012	
646152.031	3869496	412	1.00000002E30	
646456.063	3869496	397.410004	1.00000002E30	
646760.094	3869496	361.690002	349.027008	
647064.156	3869496	360.450012	364.173492	
647368.188	3869496	360.100006	361.340302	
647672.219	3869496	358.070007	360.540283	
647976.25	3869496	359.490005	361.271729	
648280.281	3869496	359.809998	363.147583	
648584.344	3869496	361.854996	366.118469	
648888.375	3869496	364.604996	369.483368	
649192.406	3869496	367.519989	373.010468	
649496.469	3869496	375.01001	376.461853	
649800.5	3869496	381.48999	379.259857	
650104.531	3869496	384.200012	381.212555	
650408.594	3869496	383.959991	381.83255	
650712.625	3869496	377.959991	380.879303	
651016.656	3869496	374.720001	377.803284	
651320.719	3869496	371.170013	372.411194	
651624.75	3869496	362.369995	366.014862	
651928.875	3869496	369.059998	361.015991	
646152.031	3869117.5	407.380005	1.00000002E30	
646456.063	3869117.5	373.220001	377.169006	
646760.094	3869117.5	369.579987	370.415131	
647064.156	3869117.5	367.98999	366.253571	
647368.188	3869117.5	365.980011	364.235107	
647672.219	3869117.5	364.315002	364.190643	
647976.25	3869117.5	364.414993	365.627502	
648280.281	3869117.5	365.815002	368.215607	
648584.344	3869117.5	367.925003	371.654724	
648888.375	3869117.5	372.50499	375.657623	
649192.406	3869117.5	375.799988	379.576965	
649496.469	3869117.5	383.559998	383.299347	
649800.5	3869117.5	389.119995	386.35968	
650104.531	3869117.5	394.480011	388.505493	
650408.594	3869117.5	388.679993	389.233429	
650712.625	3869117.5	385.350006	388.301514	
651016.656	3869117.5	381.480011	385.159912	
651320.719	3869117.5	429.26001	379.612183	
651624.75	3869117.5	370.600006	370.465729	
651928.875	3869117.5	375.730011	367.022003	
646152.031	3868739	397.570007	1.00000002E30	
646456.063	3868739	379.429993	377.977539	
646760.094	3868739	375.679993	372.231628	
647064.156	3868739	373.48999	368.94223	
647368.188	3868739	371.339996	367.780212	
647672.219	3868739	370.330002	368.532166	
647976.25	3868739	369.775009	370.55542	
648280.281	3868739	371.240005	373.89859	
648584.344	3868739	374.514999	377.917969	
648888.375	3868739	379.714996	382.45575	
649192.406	3868739	385.670013	386.746216	
649496.469	3868739	391.029999	390.759399	
649800.5	3868739	396.029999	394.119873	
650104.531	3868739	399.440002	396.507782	
650408.594	3868739	398.140015	397.259979	
650712.625	3868739	395.820007	396.322632	
651016.656	3868739	392.26001	393.125458	
651320.719	3868739	389.5	387.451691	
651624.75	3868739	385.829987	378.837799	
651928.875	3868739	382.839996	374.019012	
646152.031	3868360.5	386.799988	379.014008	
646456.063	3868360.5	383.549988	379.560364	
646760.094	3868360.5	380.399994	374.763062	
647064.156	3868360.5	377.73999	372.47818	
647368.188	3868360.5	375.375	372.19342	
647672.219	3868360.5	374.565002	373.610229	
647976.25	3868360.5	375.785004	376.557983	
648280.281	3868360.5	377.845001	380.588348	
648584.344	3868360.5	382.154999	385.140472	
648888.375	3868360.5	388.894989	389.996887	
649192.406	3868360.5	396.660004	394.783051	
649496.469	3868360.5	403.420013	399.220642	
649800.5	3868360.5	407.089996	402.790222	
650104.531	3868360.5	410.609985	405.283203	
650408.594	3868360.5	411.23999	406.170776	
650712.625	3868360.5	408.179993	405.213318	
651016.656	3868360.5	405.950012	401.922058	
651320.719	3868360.5	401.369995	395.980377	
651624.75	3868360.5	394.619995	387.074921	
651928.875	3868360.5	390.700012	380.027008	
646152.031	3867981.88	391.98999	385.007996	
646456.063	3867981.88	387.709991	382.139099	
646760.094	3867981.88	384.809998	378.330322	
647064.156	3867981.88	381.23999	376.973755	
647368.188	3867981.88	379.304993	377.591339	
647672.219	3867981.88	380.595001	379.892273	
647976.25	3867981.88	382.940002	383.545258	
648280.281	3867981.88	386.600006	388.163361	
648584.344	3867981.88	391.095001	393.286438	
648888.375	3867981.88	398.214996	398.559723	
649192.406	3867981.88	408.170013	403.923553	
649496.469	3867981.88	414.410004	408.618164	
649800.5	3867981.88	419.230011	412.35675	
650104.531	3867981.88	422.75	414.987793	
650408.594	3867981.88	424.309998	415.927032	
650712.625	3867981.88	423	414.932739	
651016.656	3867981.88	421.540009	411.508301	
651320.719	3867981.88	413.540009	405.395813	
651624.75	3867981.88	405.440002	396.171783	
651928.875	3867981.88	398.049988	387.03299	
646152.031	3867603.25	391.670013	388.007996	
646456.063	3867603.25	390.350006	385.787354	
646760.094	3867603.25	388.440002	383.03125	
647064.156	3867603.25	385.039993	382.610748	
647368.188	3867603.25	385.580002	384.081024	
647672.219	3867603.25	387.009995	387.23761	
647976.25	3867603.25	391.119995	391.628723	
648280.281	3867603.25	396.089996	396.769501	
648584.344	3867603.25	400.975006	402.456482	
648888.375	3867603.25	408.335007	408.357758	
649192.406	3867603.25	416.130005	413.94162	
649496.469	3867603.25	423.029999	419.010468	
649800.5	3867603.25	427.179993	423.022278	
650104.531	3867603.25	430.790009	425.78479	
650408.594	3867603.25	432.829987	426.779785	
650712.625	3867603.25	429.390015	425.700714	
651016.656	3867603.25	427.480011	422.115631	
651320.719	3867603.25	421.410004	415.750977	
651624.75	3867603.25	410.570007	406.173401	
651928.875	3867603.25	402.519989	395.027008	
646152.031	3867287	395.350006	392.002991	
646456.063	3867287	392.529999	389.940125	
646760.094	3867287	390.559998	387.929138	
647064.156	3867287	388.490005	388.513519	
647368.188	3867287	388.455002	390.258179	
647672.219	3867287	391.924988	394.079041	
647976.25	3867287	396.285004	399.029633	
648280.281	3867287	401.770004	403.392792	
648584.344	3867287	410.275009	409.385956	
648888.375	3867287	416.729996	414.552521	
649192.406	3867287	423.26001	423.00116	
649496.469	3867287	429.019989	427.336243	
649800.5	3867287	432.850006	431.439972	
650104.531	3867287	436.709991	434.569702	
650408.594	3867287	438.200012	435.65094	
650712.625	3867287	438.359985	434.456573	
651016.656	3867287	433.190002	431.028473	
651320.719	3867287	425.269989	425.070007	
651624.75	3867287	414.420013	415.294312	
651928.875	3867287	406.299988	400.015991	
